"Item_Identifier","Item_Outlet_Sales"
"FDD53",762.719464045525
"FDW15",2391.31442490528
"NCT53",2492.86628294165
"NCG55",3256.85247470941
"FDD48",1978.54833561255
"FDG47",4246.65114829638
"FDI21",1144.67792597028
"FDT27",3861.6390250743
"DRO35",1880.746532309
"FDD33",3795.47840769285
"FDC04",3996.48179595625
"FDY34",2709.42547775914
"DRJ49",2103.35488820962
"FDE05",2468.68412413392
"FDU31",3629.63404751262
"NCN19",4435.11599020549
"FDK56",4405.13584104994
"FDK58",1804.5286583208
"NCJ42",1763.21967102313
"FDZ34",4486.37874670602
"FDA52",2551.23684835487
"NCR29",920.799207932582
"FDT48",3289.57093499032
"DRJ51",1711.45296898868
"NCS54",2825.52519406509
"FDV01",2658.84782499329
"DRG51",4080.39510633587
"NCG42",2082.24576380676
"FDA51",1969.52990715527
"FDV19",708.014677486757
"NCT18",2815.52323742393
"NCS41",2856.05453923906
"FDO03",3666.2566832801
"FDL12",-904.075918662161
"FDY37",447.313003374161
"FDI58",1626.46639064475
"FDT28",2131.83036552626
"NCC42",307.965365994948
"FDO01",2198.86677696991
"FDJ02",2438.13170258533
"FDQ04",438.771722842864
"DRL47",1995.15592449072
"FDZ32",1909.34577616653
"FDC35",3409.21131313747
"FDX14",1167.27486447935
"FDZ35",1764.44715783822
"FDL14",2569.98812398579
"FDO04",1000.77871854608
"DRK11",2510.07640904585
"FDB44",3073.79201995234
"FDZ50",3093.68137204793
"FDI12",2929.94242059405
"FDU43",3891.22096763021
"FDD58",-343.625470516123
"FDB27",3213.91205046479
"FDB04",1188.74551771684
"NCO17",1895.24137181172
"FDL12",1074.17789142867
"DRJ13",2659.67970043436
"FDD57",1510.3137280574
"FDW19",1980.51628156725
"DRD27",1333.22047875791
"FDH27",3795.9338204757
"NCW30",5498.81918059587
"FDR40",1094.2818083593
"FDG05",2585.60281441475
"NCY41",-1304.81669891308
"FDI38",3048.52869265556
"FDR20",778.460338111869
"FDE09",1871.02438210387
"FDN50",-321.404453160887
"DRF27",2384.5383861332
"DRF51",670.546203142579
"NCO02",-842.265816951191
"FDB51",2465.47759199967
"FDJ50",914.699794913391
"FDN52",1453.84052768655
"FDX14",1315.19278507619
"FDT27",1875.43548730255
"FDV10",781.060245319837
"FDU33",787.648240035438
"FDU58",2989.01004558921
"NCP42",4529.76133288215
"FDL51",4873.56750316395
"DRH15",2214.11363742796
"FDU16",1528.19320040483
"FDW15",2565.81644036104
"FDQ44",1874.94300807773
"NCI06",4305.87352651938
"DRK23",2060.14309253643
"FDC28",1894.54206522127
"NCY17",-1214.3870038079
"NCV05",2182.92022432827
"FDM34",176.303359300194
"DRD60",4351.13313949794
"FDT38",1412.78813513461
"FDQ57",2059.39916210183
"FDE59",2092.56919180095
"NCM43",2607.13975862674
"DRI51",2829.36975119592
"NCG30",2034.80444717587
"NCK54",1962.46876660205
"FDQ16",-159.33974144706
"FDI36",3206.06758445178
"FDX16",3838.61627334039
"FDA34",2789.03903634919
"FDJ48",3638.18974229438
"FDU47",2435.89792285706
"FDS39",2318.91017895025
"FDD11",3973.59644567544
"FDM16",2719.5322636437
"FDU56",2656.70771109828
"FDQ32",2095.21175223429
"DRK35",703.984937560136
"FDA58",3784.3767540226
"DRG48",392.974176008284
"FDT59",1775.76758337637
"FDQ31",-406.044073686375
"FDS51",768.181878149856
"FDW32",2906.43789786043
"FDI15",5617.17084465663
"NCV30",1064.99099841513
"DRG25",3074.72007288589
"FDT02",665.138938991421
"FDO33",3263.34613441022
"FDP38",1004.47318015661
"FDZ45",3286.36006293459
"NCA54",4303.2435022875
"FDU33",896.052529908938
"FDN58",3834.89635584198
"FDI05",1211.13013868837
"FDM57",-511.507817436432
"NCS42",2884.25303770977
"FDB57",3486.16650226659
"FDC03",3096.27419304108
"FDZ58",1937.68128618938
"NCK29",1847.92144434551
"NCR53",3453.55215187117
"FDE26",3792.49744213216
"FDU52",2572.23269318143
"FDE41",2863.12306257271
"FDU38",2759.40603768176
"FDA52",2944.03571729951
"FDW46",1092.13319962832
"DRI59",3686.92309264693
"FDT38",1541.11036950383
"FDL33",2831.1596926345
"FDQ01",5447.88139040658
"FDJ08",3048.97564115225
"FDQ47",775.733008853976
"NCZ18",3956.22923530892
"FDE29",1069.33540873749
"FDF10",3837.42897316681
"FDC48",1475.28361086441
"FDY58",3652.70098351396
"NCX30",1973.35731756809
"FDV11",2902.20464207283
"FDT46",834.497749768404
"DRD01",-962.723121859041
"FDQ11",4099.13894362742
"NCM41",1582.19733344013
"NCC55",665.830347146901
"FDG45",4838.68633568622
"NCQ54",2762.36160483328
"FDM34",1968.70382292428
"FDD17",1849.51795032399
"FDN38",5408.88654486867
"FDB53",2103.0275663776
"NCL06",4253.34894948004
"NCV18",-592.163771289478
"FDX25",2926.95265566722
"FDB39",932.190444899934
"FDC33",3283.57764067753
"NCO14",471.564326799098
"FDA58",5185.64300467071
"NCQ02",3064.03511781597
"NCR53",3657.18830331452
"FDN52",1465.44608486452
"FDG26",4037.21960362069
"FDE23",2266.43532207776
"DRI37",962.75616789057
"DRH37",2363.38169462874
"FDO01",2210.11391552014
"FDK45",1936.77090072015
"FDP23",3543.37957402166
"FDM33",3617.84326590641
"FDD36",2018.10872756572
"FDL56",1502.66862773554
"FDT27",1862.47220835268
"FDG52",858.867030607311
"NCL42",3966.08100734402
"DRJ24",2936.44299977691
"FDV38",862.011295840976
"FDT35",2684.11004641794
"FDY51",3411.80386981438
"FDC37",1803.32361746171
"NCP43",2901.56756476333
"FDO33",1716.10799501847
"FDW04",1833.49419100145
"NCC31",2471.4018270265
"FDK22",3525.87684809352
"FDJ50",1010.7912739542
"FDV13",1591.53917860057
"DRL60",2532.85484518012
"FDW03",1807.42157791031
"FDY27",2981.80701755489
"FDB39",2368.81160242972
"FDU59",2518.90445804643
"FDZ57",2186.7165314349
"FDO21",3707.05358414856
"FDS43",2734.42655459665
"FDU28",1112.22545963742
"FDC51",88.9696674802259
"FDW16",-381.780960867906
"FDP32",62.5003846928549
"FDB60",1214.19792908417
"NCQ30",1886.87080750124
"FDD26",3077.03275604859
"FDI44",1213.06426955901
"DRH23",882.11491800588
"FDO44",1772.04824292613
"FDG04",2996.85536354081
"FDM32",2937.81928784058
"FDM09",2777.59815108698
"FDZ47",1639.6577240914
"FDM40",3746.54914920205
"FDY48",1745.38478019545
"NCM30",619.17045671885
"FDX36",1672.16130172132
"DRF03",767.851751855809
"FDN51",4245.88157707406
"FDM57",1519.87422453649
"FDB35",1655.95037176128
"FDY13",2747.90546129442
"FDA37",2132.15180567204
"NCX53",2371.33942907339
"FDD59",1095.11625922527
"FDX10",-1234.83448887212
"FDC03",2881.48029128953
"FDW43",3768.31481303651
"FDW10",2790.56286270228
"FDY14",5604.35307378489
"FDV43",704.171063741912
"FDO40",2453.58251238329
"FDP46",2923.7483564981
"NCE43",766.09106534989
"FDD05",2046.37873369715
"FDJ60",764.799682024925
"DRE27",1262.45526269775
"FDO11",4148.17062660522
"DRG11",3133.62103697523
"FDK33",1490.15741694778
"DRM23",2622.64366568851
"FDJ02",3850.60101540698
"NCZ05",1583.61969577687
"NCL30",2003.94240535766
"FDZ19",2497.9847427112
"FDM45",2047.93021150397
"FDO36",2831.14352267826
"NCK31",764.144443937217
"DRJ37",2384.24937548044
"FDP24",1610.69920623977
"FDF46",1846.33805473651
"FDX46",-906.658869502706
"NCL18",2959.88225807042
"FDJ26",3435.62774768481
"FDJ07",1778.76161898566
"FDY15",2551.29665319194
"DRG01",1161.07625762231
"FDF58",985.854810813499
"FDZ14",78.4276843172378
"FDP31",1162.30414103064
"FDH45",805.807644551041
"FDA09",941.656035989295
"FDW31",3359.79227710792
"FDA57",699.123021464319
"NCE55",2926.87934080104
"FDC17",1478.45740089961
"FDC59",1102.29944037866
"FDA22",2700.38523670604
"FDK52",3688.72799853396
"NCM26",2425.79741246589
"NCT53",2758.58508755475
"FDW45",2119.71528502825
"NCI18",3643.52647070655
"FDE38",2339.15868030416
"FDF08",-396.442817839114
"FDY58",1715.78172666942
"FDF58",-863.502932426172
"FDX39",3490.50069089904
"FDB44",3446.26321229396
"FDF28",2072.50787497215
"FDE39",1909.34541439044
"FDT37",3718.67089694851
"FDZ45",3261.82640293939
"FDO40",2575.03576542417
"FDM57",2886.60455094785
"DRG36",2827.4106299633
"FDY36",-701.56680907047
"DRL60",3877.24622083704
"FDS25",-128.094449414104
"DRF49",3210.91010309981
"FDP16",3800.14089483255
"FDS60",2974.0030292219
"FDU15",2184.33713787047
"FDK43",2032.75032995568
"FDN25",1008.96602210232
"FDE53",1790.35126067803
"FDB22",2514.32239538141
"FDE39",2017.59902308661
"FDX35",3747.19850809004
"NCG54",2789.28898443835
"FDH27",2500.31301393225
"NCK42",3417.31624763512
"FDS25",1852.09141924674
"FDI10",2510.82982009936
"FDU35",1757.99990231762
"FDI04",3304.97071215057
"DRK23",4087.94328724874
"FDB53",463.576805360243
"FDY02",4266.47930479067
"FDM60",895.824852592944
"NCJ31",1792.35993492898
"DRP35",2074.6749965272
"NCQ30",1645.57277781382
"DRL11",613.482114748421
"FDU01",3008.62945582394
"FDR39",3020.31222082105
"FDO08",2713.85600654916
"FDC02",4023.42961161916
"NCZ29",2139.1286262577
"FDF29",204.614487468689
"FDZ23",3118.17707679978
"NCU53",2314.03691099186
"NCW30",4049.57391330416
"NCM26",3900.55989931526
"FDV50",3400.94120157926
"FDW15",2515.90276455208
"FDI35",4365.08699682994
"FDO11",4082.27206501176
"FDN48",1503.56217425546
"NCA17",2475.17954420513
"NCN54",1302.41117085649
"FDP22",891.499840385986
"NCB54",2123.00145028652
"FDD08",622.887490767252
"DRM48",-1312.16422707198
"FDG41",3250.38713533964
"FDE44",2261.43660615408
"FDE26",2465.27135729768
"NCS38",1804.16650494724
"NCJ54",3342.7236905024
"FDI40",-285.125422276243
"FDN45",3247.54383402508
"FDU43",3829.63620694117
"FDI04",1257.95516411466
"NCC07",1378.54801738991
"NCC07",-250.355042768155
"NCD18",3560.99230137713
"FDU55",4236.19725610821
"FDX59",802.502699769671
"FDR52",3172.87172249927
"NCP17",1017.78050169953
"FDQ32",1922.22727051143
"NCT17",3073.86588215868
"FDO10",1088.51268874155
"FDE32",734.36528845424
"FDN44",2496.53340071579
"FDH02",1631.95793344815
"FDK60",1655.15177165131
"FDS24",-472.638746363031
"FDL03",1283.10075413437
"FDB46",4851.39558421607
"FDO48",3665.79023386281
"FDZ39",1805.21741020109
"FDT02",2110.05065784735
"FDC50",1548.26209865018
"FDP39",1016.69252892974
"DRG15",680.04060791663
"FDP10",1368.19258867871
"FDF53",4367.64118583233
"FDN34",2696.91241828355
"FDK02",1843.84356142978
"FDC23",2745.39438489508
"FDJ10",350.338076101305
"FDE53",1868.84566545215
"FDR25",4363.62917956424
"FDW50",2668.67500603781
"FDS09",987.963634462622
"FDW49",902.657018635849
"FDU51",2884.00440533974
"FDF28",1766.45199814241
"NCY30",2559.74009147352
"FDD44",4061.1414476363
"FDX09",2927.57824640386
"NCF30",1987.33933888358
"FDZ50",1103.1240483627
"FDW37",1456.52836009907
"FDD11",4112.1181304547
"DRH39",946.734880730728
"FDA36",3018.82436010276
"NCG43",1553.03145862607
"FDF02",1798.29009507498
"FDP57",3080.60819526236
"NCE42",3737.1327662725
"NCR38",5399.96743193727
"FDP03",104.187885937814
"FDO51",928.156133248926
"NCQ42",1998.28765829946
"NCM41",1459.97386306343
"FDH48",2844.76361216571
"DRF60",3719.0415967101
"FDJ27",1812.42553180453
"FDQ14",2472.39101109382
"FDN27",1986.62366372089
"NCQ02",2994.38909321947
"FDJ33",2108.39448802962
"FDP07",4566.58967545447
"DRE01",3867.22037088097
"FDU36",1526.20245810152
"FDL28",3756.81972668516
"NCX53",2254.61410925048
"FDZ39",1743.23233044756
"NCP42",3117.37667245052
"FDJ14",1527.69420701986
"FDK04",1003.6248017128
"NCC19",3149.69334918116
"FDS09",619.585411128505
"FDZ02",1654.31664670069
"FDD35",1659.61306609151
"NCY42",2400.09022255492
"FDB05",3786.61856717974
"FDF20",3271.00778612938
"NCO41",1286.06014772624
"FDC40",2812.53341960744
"FDV58",3036.40546812073
"FDZ57",2026.49169558453
"DRM35",2842.90696675068
"DRN36",1234.80173513198
"FDQ13",1391.46452906991
"DRO35",-87.0907301632418
"NCD43",1805.52094957792
"FDA51",1577.71780588712
"NCX17",5078.68320431123
"NCZ17",766.95548428975
"FDR11",4055.07242976657
"FDW34",3930.40476318413
"FDN50",1648.21370304774
"FDS09",874.560571151474
"FDS48",2161.59016924609
"FDL44",2723.47171114077
"DRF48",2668.70983891359
"FDA14",2118.98036248128
"NCD30",1625.28932058194
"FDI16",986.679781529588
"NCG06",4199.7152452406
"DRZ24",2028.9743755364
"NCS17",1431.7302087566
"FDB37",3769.89428713669
"FDE10",2219.88157273126
"FDC57",3021.85705174061
"FDM12",2751.31018184426
"FDE24",2363.99439912509
"FDW22",3451.09540612277
"DRD01",2359.32134355833
"NCZ18",5397.88913356997
"FDN49",673.643586359848
"FDR22",1981.85852630986
"FDV08",-1128.30295901333
"FDY39",2978.50290785992
"FDV36",2084.77645497944
"FDO60",678.844872138147
"FDU04",3397.65635767089
"FDR20",2277.62961891927
"FDW19",-71.8401743284552
"FDU40",3171.13518918233
"FDK15",1518.16492008874
"DRF15",2581.76316257775
"FDQ25",2920.41532177828
"FDI48",-983.775234835464
"FDS49",1273.19462373254
"FDV22",2583.64792636575
"NCV42",1714.92620154033
"FDX26",2939.76667170224
"FDI33",1184.5412758254
"FDZ14",2071.17355159418
"FDG10",992.543589752616
"FDM38",590.494661306897
"FDG26",5478.53316918522
"FDH46",1809.89525919225
"FDN13",1320.19661189826
"FDU57",2584.88173190913
"NCI06",2849.22793024804
"FDM38",823.583988701729
"NCG42",92.3819487298813
"FDL39",2855.83112612585
"FDT31",1151.71332891572
"FDV59",3485.0544297248
"FDB49",1806.65256811447
"FDD58",1719.75287452592
"DRN59",749.323536082724
"FDX48",2601.87297171632
"FDQ11",4144.01147324905
"FDY12",996.474809560092
"FDQ11",3998.68634170637
"DRI11",1934.45728629137
"FDY32",4059.61305089777
"FDS51",935.680890625578
"FDR19",438.933297441878
"DRB13",2755.5413614423
"FDS21",1177.67560915553
"FDQ40",2790.72727034569
"NCE55",2805.4005442927
"FDX43",4080.70199936529
"FDS12",2068.4175578012
"DRK01",2958.98349925838
"FDN25",1066.23693600755
"FDB60",3104.17627139268
"FDQ13",1487.36246745246
"DRK13",3034.11190183401
"DRF25",354.248535984301
"NCD42",-1230.38924121109
"FDW25",1295.00317575576
"NCV29",4301.9594706743
"NCK42",3514.38885844592
"DRJ13",3980.02311136271
"DRD15",3774.33909520419
"FDM27",2485.22568246085
"FDZ50",2719.6588395623
"FDC04",3842.82464965117
"FDF50",3162.49153480841
"FDP15",4002.51858011166
"FDK46",4221.62498329817
"FDZ56",2446.35762951832
"FDY60",2464.3617495476
"FDB10",3879.85590457726
"FDR57",2450.52492314008
"FDU58",3101.17986906619
"FDH02",1486.07587624294
"FDP48",2970.04503794277
"FDI46",4109.36890317176
"FDW56",3104.61463076343
"NCM19",-144.610342505047
"FDS50",4961.23005424521
"FDK24",785.985310044478
"FDO36",2965.48298959521
"FDK45",3303.73321839414
"NCL05",645.521878130306
"FDL32",1573.48456975792
"FDA28",2134.92573898007
"FDY36",977.822961593845
"FDP32",1734.94456565189
"FDL50",2002.92254993964
"DRC24",2522.4365308535
"NCS18",1808.36757521558
"FDD16",1336.78319809297
"NCV18",1379.1030652322
"FDX07",2982.62634670688
"NCZ05",3101.09412137682
"NCI31",630.513953100883
"FDK14",1457.25015519868
"NCR06",661.722870611476
"NCF54",2838.21446155279
"DRG23",479.143502436063
"FDD53",741.777352738304
"NCM31",3668.90413676555
"FDT16",4266.02624986835
"FDR40",1502.67302131531
"DRG25",3035.23939515543
"FDT10",1158.3364292304
"FDY32",2647.08805492674
"FDN50",1698.32482573803
"FDZ35",-155.476319741764
"NCP54",1850.79215013235
"NCD07",1912.3155271926
"FDS02",2888.9380609033
"DRN59",515.146102555968
"DRB24",2518.43191864035
"FDP37",3453.23590571893
"DRB01",2718.86802432046
"FDR47",3114.05339568062
"NCM31",323.365837236993
"NCF06",5492.67367426416
"NCV17",3482.00386517293
"FDS10",2939.00510769753
"FDN52",1598.23894719657
"FDZ48",1827.82304180253
"FDJ48",4019.90876647544
"DRB13",4489.05016042067
"FDV59",3556.10659771827
"FDL32",1965.24745960774
"FDZ12",2433.23004869271
"NCR06",2160.32980266755
"FDP51",2057.5099470475
"FDY22",2352.01508133604
"FDZ38",2845.70622489563
"NCO54",1010.44512335186
"FDR23",2950.57212848175
"FDM38",1014.96009112994
"FDS25",1838.91572920283
"FDZ22",1406.39036256233
"FDZ20",2133.95642694666
"FDD45",-379.091161586978
"FDN03",4082.56140546227
"NCW30",4025.20255421434
"FDY24",2366.03318415727
"FDJ26",1489.41024512932
"FDM15",2605.18676916405
"NCW54",2362.71032494313
"FDA23",1554.18141310232
"FDA39",-1185.65551869975
"FDZ12",2421.92390128748
"NCB42",1837.60012568223
"FDL16",771.332131658183
"FDO24",658.532373526144
"NCP42",3053.3156867739
"FDR19",2138.44234295809
"DRL01",3628.8328104811
"FDV37",3198.85711699618
"FDI41",482.244398884357
"FDF58",1115.67191974084
"NCF43",1995.56593789639
"FDN02",3355.6338821729
"NCP41",1852.2331474052
"NCY17",2168.53964091689
"FDL58",5631.96889563124
"NCA30",4397.71122034455
"FDE46",2146.27459896821
"FDY38",3844.16953515807
"NCH29",2962.05465273592
"FDO20",3975.01837863308
"FDP44",1427.40370854966
"FDM02",2944.96779861627
"FDJ14",2815.03410813323
"FDH04",-432.048955218741
"DRK23",3961.97386248315
"NCW05",1656.24646173205
"FDF12",2454.22374166707
"FDL51",1509.01181968921
"FDN03",3720.85746543553
"DRJ37",2505.82662536509
"FDM12",1134.40994402331
"FDA16",3428.26042932623
"NCB07",3190.60043923979
"NCI17",-381.411746435609
"FDR51",2439.93599821646
"FDJ55",3558.01501684972
"NCZ17",692.531238965372
"FDU25",1008.45913628555
"NCG18",1586.52552650557
"DRM11",4153.7903361472
"FDH16",1637.80814064906
"FDZ04",729.050496683203
"NCX53",2415.37798324426
"FDX38",2323.69832320544
"FDX09",2819.92325564994
"NCW05",1395.51314030347
"NCS41",3027.53870909581
"FDI26",2817.47766598726
"NCZ41",3408.71075883598
"NCK06",1902.44642687327
"FDX23",3001.42192139634
"NCA42",2501.37029167792
"FDC20",1014.09699724393
"DRC49",2026.14159289262
"FDX01",1902.41468490046
"FDC08",3546.79550819757
"FDC02",4159.43715119526
"FDK10",2806.20319251865
"DRC24",2475.66236114333
"FDW16",-362.439925119599
"NCU06",3314.41676208146
"DRA59",2874.49680114736
"FDR24",-398.726870325696
"DRL35",449.941812251173
"FDA49",1426.706606816
"NCC55",636.609470181048
"DRD24",406.618276029965
"NCE55",2880.89755712232
"FDT33",2664.85059097126
"NCT53",2611.41907426748
"FDS26",4091.84127178902
"FDL22",1205.79938746017
"FDP44",1828.25209284268
"FDC52",2202.76804854431
"FDI53",671.444961084826
"FDZ23",3012.03019613718
"NCT18",2922.0448428191
"FDR13",1907.34892786187
"FDB09",75.0362589865135
"FDZ60",1741.71024016081
"FDB11",3564.4108671689
"FDC10",1666.07525355021
"FDW56",3230.69851526835
"FDK14",2819.47171871661
"DRE27",2991.61675658694
"FDA38",3892.33910056134
"FDT11",2973.13675541666
"FDP15",4206.08975919932
"FDV27",1629.5519623786
"FDS36",3233.9485453605
"FDY40",2290.21185716386
"NCF19",920.360324771537
"FDF53",2854.75938284898
"FDS14",3971.01553192746
"FDE56",1056.39168828267
"FDZ19",2971.08049988144
"FDZ46",1808.43359311237
"FDR16",3377.1543695275
"FDG29",438.603200022537
"NCE30",3467.11337689178
"FDZ40",881.756822729903
"FDG58",2259.17756380331
"DRH03",1561.65966035874
"FDZ47",1548.13834497722
"FDV04",2272.54272512965
"FDZ10",1716.83154815024
"FDG46",1951.34069843349
"NCF07",1517.10179957866
"FDY44",3303.68077127521
"FDB21",3843.37107873868
"FDS20",3065.11555590001
"FDS49",1407.58148443753
"FDX55",4939.72650267949
"NCQ02",2689.94293698433
"FDR25",4220.43996382074
"DRG39",822.968763972658
"FDB46",3411.50306702165
"NCC30",2565.01933631911
"FDE58",2035.83698548852
"FDC05",1283.73933324176
"FDY15",2551.02443091025
"FDG14",2453.97505150986
"FDL08",3955.34301278747
"FDQ47",683.747150867428
"FDN12",1898.32904160326
"FDW10",2850.03355019382
"FDD02",2015.35195173329
"FDX35",1717.74464974511
"FDT35",2749.45339154759
"DRN47",985.48799472599
"FDB11",1644.77799175229
"FDN20",2635.70731114501
"FDB59",3309.26435757765
"FDJ58",2723.10703766283
"FDU60",2726.51515948482
"FDS03",1168.40344759404
"FDU40",1160.06648599022
"DRH15",864.485205136756
"FDD04",3780.60551729629
"FDQ01",4004.92931255146
"FDF28",2166.9521831404
"FDD22",-133.902052827321
"FDY19",1876.31478200695
"FDN33",1662.1043526644
"FDV36",2139.73826302201
"FDW01",533.940655193973
"FDJ28",3167.525201953
"FDB17",3010.48987942028
"FDM40",2358.24938527176
"FDV46",2193.52663775179
"FDQ44",1998.36092354424
"NCD42",639.41661098613
"DRH37",2605.53111943436
"FDR10",2346.48138486227
"NCD06",2208.16936300781
"FDI53",2609.84311133071
"FDG16",3564.5798970581
"DRB25",1701.69609383113
"FDY09",2801.37832825367
"FDX48",2432.01206946954
"FDC03",1246.80524569657
"FDT47",1729.40002778855
"FDW44",4240.48425629909
"FDT24",1380.18566426653
"FDT12",1720.7413516749
"NCS38",1924.15361986504
"FDO39",3086.04835965753
"FDA13",671.352956308471
"FDO48",3687.1913805275
"DRJ01",2610.06384161248
"FDD53",417.110391742068
"NCT05",4117.80304230386
"FDQ51",759.680267040565
"FDU60",2734.26107339461
"FDC59",1041.7986429225
"FDP36",1049.32006468556
"NCM19",1864.54262801945
"FDL16",888.426829578284
"FDE50",2755.25964035255
"NCR18",769.902806155446
"NCD30",1689.00911898534
"FDH31",1709.87098691657
"FDD56",909.16253004774
"FDC47",3714.45135977919
"FDZ21",1498.92012817885
"FDM01",1788.95142708043
"FDF24",1436.31232206398
"FDW23",769.691136432702
"FDY52",716.326336726412
"DRH37",4048.50649331918
"DRO47",3236.33371511488
"FDR25",4314.58403805455
"FDQ24",5403.58939605756
"DRJ51",3364.26633636115
"NCU06",3749.75560981665
"NCV18",1028.20528656484
"NCC06",3442.82909446261
"FDZ01",1450.38927099279
"FDT14",2061.36986269213
"FDD11",2084.94970326648
"FDN09",3954.56778172006
"NCO18",909.7852747263
"FDZ50",2913.13053042364
"FDS44",3852.07520700721
"FDI36",3116.31487903184
"FDA26",1578.28770248613
"NCY53",1856.48361659157
"FDF32",3273.41377035192
"FDF59",79.4580843579143
"FDB20",1275.41656847246
"DRH11",1043.94841905113
"FDT03",3059.98233838557
"NCH06",3990.72100701169
"FDR55",3133.19541837278
"FDI10",2920.19985192875
"FDZ12",2206.88749243493
"FDM12",3122.28136939991
"DRB25",1637.75734656107
"NCS41",2926.0388761927
"NCT53",2658.19093096372
"NCD55",713.343688805652
"FDY08",2418.31897423243
"NCP55",977.831907847533
"FDA33",2400.40753991659
"FDQ33",2421.10427026728
"FDE45",4337.04603634125
"FDT26",1993.95443843683
"NCV53",3848.70386548126
"FDK60",3056.03584061463
"NCJ29",1354.87006884531
"FDI15",4107.37662512535
"FDX21",1779.83062240052
"FDV49",2255.81285962287
"DRO59",1261.64046541286
"FDZ14",1926.68344309387
"FDP32",3443.21135239745
"FDC33",3309.5572348204
"FDT14",50.8594120373519
"NCN54",2712.2180622392
"FDR57",3966.41283519746
"DRK12",590.732512569073
"FDX52",3241.60333470314
"FDX08",970.813407542146
"FDP10",-257.870020358762
"NCP50",1207.19801006047
"NCL06",4100.92762127942
"FDP25",3509.33831304881
"FDE53",1718.0160092038
"FDL27",1177.90374167164
"FDC35",3370.88081888717
"DRJ47",798.388952312167
"FDD16",965.398320023323
"NCN42",2437.51366699851
"FDC38",3537.78747924394
"NCO07",3274.97139017747
"FDQ20",800.685263174345
"FDI32",1793.4285709669
"FDN20",817.529867855902
"DRJ51",5072.00545630142
"FDU08",1531.12454897943
"DRN37",747.56704596584
"FDD05",14.6979189334497
"FDW15",2452.14134182441
"FDI52",1952.03554143882
"DRM11",4178.00858778336
"NCO06",469.168336373832
"FDU38",3139.5259559979
"FDU59",2298.12707888274
"FDJ10",2238.02423103337
"FDM13",2193.59522356649
"NCJ30",731.823666531407
"FDM45",1688.82325862611
"FDP36",807.564208882925
"NCD30",-375.348237819372
"FDN48",1624.26193874244
"FDY32",2675.67611528164
"FDU47",2338.07215183173
"FDF17",1216.82594452299
"FDP34",2610.84089425447
"FDA47",2751.23048278155
"DRD27",3034.13772819161
"FDW38",843.39367615621
"FDZ15",37.389518322483
"FDZ03",4487.32818745047
"NCN19",3090.69255065335
"FDG02",3172.31230071904
"FDS31",3113.72394957374
"FDW43",1754.80170326199
"FDZ47",-297.813118906722
"FDO57",2654.79618310822
"NCL07",699.156356657812
"NCV42",1766.13244201259
"FDP40",1905.2443479719
"FDP48",1074.7365742401
"FDH21",2698.00663945495
"NCP02",1042.90569909682
"FDK24",866.620858467422
"FDC41",1165.48906054628
"FDF08",1566.8673654327
"FDO49",1032.51933294476
"FDS56",5590.86186602934
"FDX46",749.097762434486
"FDQ07",3568.58844822843
"FDC32",-433.955197441366
"FDT21",2006.03829816135
"FDG58",2461.82260572066
"FDW14",1558.82741361055
"DRA12",3706.13931693938
"FDV27",1528.73567880854
"DRD25",1784.80398755354
"DRF48",4376.56166464212
"FDX24",1612.01832630264
"DRJ51",3626.01160335287
"FDE45",2824.20310907853
"FDE14",1676.66585897365
"FDG53",2172.98670588248
"FDT08",2418.96033042146
"DRC27",5345.53827181745
"FDG20",3007.86652544556
"FDC21",1793.29463204615
"FDV31",2559.47830782646
"FDB58",2263.52898450898
"FDV23",1985.42262704501
"FDA25",-220.430505264276
"FDC15",2531.7833790126
"FDU47",2391.40751974773
"FDE23",844.011848115348
"FDS08",2845.51280555646
"FDW03",3163.64342858422
"FDJ60",2369.6243069702
"FDM34",2132.67405281916
"FDW33",1713.83055995345
"FDZ40",931.628936363225
"FDE33",1092.02342313473
"NCC06",79.7708039132397
"FDU11",1870.39693230237
"FDL44",2731.17944316837
"NCZ29",2093.29998093952
"FDG28",1991.72382758378
"FDL12",716.771089548121
"FDD52",1869.2376703398
"FDO15",1295.37117732045
"NCN29",2260.08699661955
"FDW36",1760.17327854163
"FDB21",3774.42399401342
"FDZ28",2096.39367031068
"FDY10",1963.66123481322
"DRG39",981.886381577454
"FDN28",1706.65575862062
"FDV15",1822.75468758413
"DRI13",3579.32264463426
"FDH20",1611.47147605607
"FDY51",3529.11219605426
"FDE16",3327.45454914395
"FDX40",379.933738890366
"FDC48",1060.87050462076
"FDS14",2511.39576553661
"FDX56",3459.93150790338
"FDI10",2766.67231945364
"FDI14",2327.72716945619
"DRM48",642.37949035102
"NCH07",3972.7982941366
"FDY26",3413.37722527708
"FDD02",3340.88767778772
"FDM12",3029.90817371476
"DRF01",353.1233340268
"FDV36",1999.80613722872
"DRI59",3550.04553086441
"FDV03",2247.86556565631
"FDO39",3044.01972343973
"NCB07",2830.29864801486
"FDH38",3291.35646602626
"FDZ13",994.364855114043
"NCZ30",1911.48178063527
"NCA06",713.757545412864
"FDB04",1572.88465420391
"FDN50",1580.01403781221
"NCG06",4124.51116494643
"NCY17",433.965562819893
"FDC23",2850.27897763316
"FDK33",3459.22589600018
"FDR03",3461.39664543402
"FDZ07",997.218410925838
"FDO38",1316.75011977658
"FDS59",1790.19409825937
"DRM11",2155.76949860289
"FDX52",4587.58039232818
